,link,program,regdate,title,view_day,view_total,view_week,crawling_day,crawling_time
37,http://www.tving.com/pick/player/top/PKC-1326685,곽승준의 쿨까당,2020.04.01,코로나19 상황 개학해야 할까 말아야 할까?,366,371,365,2020.04.02,14
38,http://www.tving.com/pick/player/top/PKC-1326754,TMI NEWS,2020.04.01,[35회] 현역 아이돌 최초 활동 중 결혼(⊙o⊙) 이제는 세 아이의 엄마로~ '선예',361,389,364,2020.04.02,14
39,http://www.tving.com/pick/player/top/PKC-1326486,반의반,2020.04.01,[비하인드 메이킹] 정해인x채수빈 몽글몽글 설렘주의보♥ (+ 장혜진 배우 특별출연까지),360,612,475,2020.04.02,14
40,http://www.tving.com/pick/player/top/PKC-1326683,곽승준의 쿨까당,2020.04.01,모든 입국자 강력 관리! 코로나 3차 유행 막을 수 있을까?,358,367,358,2020.04.02,14
41,http://www.tving.com/pick/player/top/PKC-1326737,프리한마켓10,2020.04.01,★속보★ 드디어 한국 상륙! 사해 소금으로 만든 입욕제,349,449,384,2020.04.02,14
42,http://www.tving.com/pick/player/top/PKC-1326817,TMI NEWS,2020.04.01,[35회] ′아빠..아니에요..?′ 조카 일기 작성하며 아빠 모먼트 뿜뿜 ′하이라이트 윤두준′,335,343,334,2020.04.02,14
43,http://www.tving.com/pick/player/top/PKC-1326753,프리한마켓10,2020.04.01,"켜고, 5초동안 쏘여주면 끝! 3MC도 반한 초간편 가정용 살균기",324,405,353,2020.04.02,14
44,http://www.tving.com/pick/player/top/PKC-1323630,곽승준의 쿨까당,2020.03.27,코로나19로 인한 경제위기! 극복할 수 있을까?! 코로나19 경제학 개론!,323,729,694,2020.04.02,14
45,http://www.tving.com/pick/player/top/PKC-1326119,반의반,2020.03.31,＂평화롭고 따듯하고＂ 정해인이 기억하는 채수빈 고향 (뭉클) (울컥),319,462,430,2020.04.02,14
46,http://www.tving.com/pick/player/top/PKC-1326764,TMI NEWS,2020.04.01,"[35회] 대한민국 3대 도둑, 그의 가장 큰 기쁨=태(太)희(喜) '비'",318,347,329,2020.04.02,14
47,http://www.tving.com/pick/player/top/PKC-1326745,프리한마켓10,2020.04.01,'하바마' 김태희가 먹는 종합 비타민은?!,312,415,347,2020.04.02,14
48,http://www.tving.com/pick/player/top/PKC-1326141,반의반,2020.03.31,은주하숙 뉴페 이정은! '이상희와 아는 사이?',305,417,387,2020.04.02,14
49,http://www.tving.com/pick/player/top/PKC-1325202,eNEWS24,2020.03.30,'컴백' 박혜원 (HYNN) 완성형 보컬 떡잎시절 공개! '이   학생은 커서 시든꽃에 물 줍니다.',305,595,580,2020.04.02,14
50,http://www.tving.com/pick/player/top/PKC-1319094,로드 투 킹덤,2020.03.19,"[Teaser] 로드 투 킹덤(Road to Kingdom), 2020.04 Coming soon",284,1266,1101,2020.04.02,14
51,http://www.tving.com/pick/player/top/PKC-1326997,메모리스트,2020.04.01,"그분이 오셨다! 신들린 조한철 피셜, 피해자들의 공통점=유승호?",275,291,275,2020.04.02,14
52,http://www.tving.com/pick/player/top/PKC-1323715,코미디빅리그,2020.03.27,코빅 라이벌 특집! 불꽃튀는 1쿼터 라이벌들의 1 1 대결+_+,271,4726,4665,2020.04.02,14
53,http://www.tving.com/pick/player/top/PKC-1327071,라디오스타,2020.04.02,얼핏 들으면 진짜 같은 영탁의 윤도현 성대모사! ＂병만 족장은!＂,264,296,256,2020.04.02,14
54,http://www.tving.com/pick/player/top/PKC-1327004,라디오스타,2020.04.01,＂눈가 주름에 끼어 죽고 싶어요😍＂ 멋짐에 겸손 따윈윈없는 장민호!,264,324,257,2020.04.02,14
55,http://www.tving.com/pick/player/top/PKC-1327029,라디오스타,2020.04.01,장민호는 지금 순위에 만족할까? ＂나는 안 괜찮은데... 👿＂,262,313,252,2020.04.02,14
56,http://www.tving.com/pick/player/top/PKC-1325533,반의반,2020.03.30,[4화 예고] ＂좋다..짝사랑은 이 맛이지＂ 본격 정해인 짝사랑 시작한 채수빈♥,255,2223,1968,2020.04.02,14
57,http://www.tving.com/pick/player/top/PKC-1327017,라디오스타,2020.04.01,장민호가 중압감을 이겨낸 방법! ＂너희 조금만 기다려라...♨＂,252,296,244,2020.04.02,14
58,http://www.tving.com/pick/player/top/PKC-1326748,TMI NEWS,2020.04.01,"[35회] 벚꽃 휘날리는 4월, 벚꽃엔딩으로 셀프 축가+축의금은 벚꽃엔딩 스트리밍 '장범준'",252,293,271,2020.04.02,14
59,http://www.tving.com/pick/player/top/PKC-1326982,라디오스타,2020.04.01,유명해지길 꺼려 했던 영탁?! (ft.류쏘공),251,321,243,2020.04.02,14
60,http://www.tving.com/pick/player/top/PKC-1326749,프리한마켓10,2020.04.01,면역력의 70%는 장에서 온다! 유산균 떠돌이들 정착하게 할 끝판왕,251,379,327,2020.04.02,14
61,http://www.tving.com/pick/player/top/PKC-1327012,라디오스타,2020.04.01,경연의 중압감에 탈모까지 왔던 이찬원 ＂회복은 아직... ㅠㅠ＂,250,304,241,2020.04.02,14
62,http://www.tving.com/pick/player/top/PKC-1323434,메모리스트,2020.03.26,"[7화 예고] 유승호x이세영, 예고된 연쇄살인을 막아라!",249,1218,879,2020.04.02,14
63,http://www.tving.com/pick/player/top/PKC-1327003,라디오스타,2020.04.01,24년 차 가수 장민호! ＂이젠 결혼하고 싶다 ♥＂,248,307,242,2020.04.02,14
64,http://www.tving.com/pick/player/top/PKC-1325337,eNEWS24,2020.03.30,"H&D 이한결X남도현,  '낯설어' 선공개! 입덕 예감!",246,395,385,2020.04.02,14
65,http://www.tving.com/pick/player/top/PKC-1327032,라디오스타,2020.04.02,영탁의 무근본  박신양&변희봉 개인기! ＂애기야 가자!＂,240,296,231,2020.04.02,14
66,http://www.tving.com/pick/player/top/PKC-1327035,라디오스타,2020.04.02,이찬원은 알보 고면 술또배기?! ＂진선미가 술을 잘 마셔~🍺＂,239,289,228,2020.04.02,14
67,http://www.tving.com/pick/player/top/PKC-1327057,라디오스타,2020.04.02,목소리 자체가 구슬픈 이찬원 ＂막창집...을..하세요..ㅠ＂,230,271,217,2020.04.02,14
68,http://www.tving.com/pick/player/top/PKC-1324323,슬기로운 의사생활,2020.03.28,"[메이킹] 99즈의 떼창, 연기인가 찐텐인가 (ft. 수근&지원의 만나삐리빠리뽕)",218,2914,2183,2020.04.02,14
69,http://www.tving.com/pick/player/top/PKC-1327008,라디오스타,2020.04.01,장민호를 픽한 셀럽파이브! ＂그런데 ㄴ이사람ㄱ 은 누구야?＂,217,270,209,2020.04.02,14
70,http://www.tving.com/pick/player/top/PKC-1327077,라디오스타,2020.04.01,임영웅의 특급 개인기! 에코 머신& 마리오🤣,208,236,195,2020.04.02,14
71,http://www.tving.com/pick/player/top/PKC-1325532,반의반,2020.03.30,[4화 예고] 서로의 곁에서..가까워지는 정해인X채수빈X이하나X김성규,199,2226,1953,2020.04.02,14
72,http://www.tving.com/pick/player/top/PKC-1323427,메모리스트,2020.03.26,[7화 예고] ＂세 명이 더 죽게 될 겁니다＂ 충격적인 살인사건 예고?!,195,1021,734,2020.04.02,14
73,http://www.tving.com/pick/player/top/PKC-1327019,메모리스트,2020.04.01,"[스톱 엔딩] 모든 것이 멈춘 순간, 살인마의 총구가 겨눠졌다!",193,201,190,2020.04.02,14
74,http://www.tving.com/pick/player/top/PKC-1326757,TMI NEWS,2020.04.01,[35회] 이효리가 하면 결혼식도 유행! 웨딩 문화까지 선도하는 슈스 '이효리',186,218,194,2020.04.02,14
75,http://www.tving.com/pick/player/top/PKC-1326686,곽승준의 쿨까당,2020.04.01,살균 스프레이 때문에 코로나19 감염될 수 있다?,185,198,181,2020.04.02,14
76,http://www.tving.com/pick/player/top/PKC-1325066,대탈출 3,2020.03.29,단서 소리꾼 갓병재 대활약!! 천해명 귀사모가 여기서 또?!!,183,460,326,2020.04.02,14
77,http://www.tving.com/pick/player/top/PKC-1326966,메모리스트,2020.04.01,"유일한 기억, 엄마 죽음의 진실! 조한철의 도발에 분노한 유승호",178,185,177,2020.04.02,14
78,http://www.tving.com/pick/player/top/PKC-1327010,메모리스트,2020.04.01,"단서를 모아 두뇌 풀가동한 유승호, 살인마의 비밀 통로 찾았다!",176,180,173,2020.04.02,14
79,http://www.tving.com/pick/player/top/PKC-1326078,반의반,2020.03.31,"＂하원X지수 둘 사이에 난 끼어들 수가 없어＂ 김성규, 괴로움의 눈물",175,437,385,2020.04.02,14
80,http://www.tving.com/pick/player/top/PKC-1327013,백종원의 골목식당,2020.04.01,"“장사 중단하세요” 백종원, ‘치막집’ 처참한 위생상태에 경악!",174,191,163,2020.04.02,14
81,http://www.tving.com/pick/player/top/PKC-1326936,메모리스트,2020.04.01,기억스캔 거절한 조한철! 자택 압수수색 가즈아~,171,180,173,2020.04.02,14
82,http://www.tving.com/pick/player/top/PKC-1326692,곽승준의 쿨까당,2020.04.01,코로나 이슈! 경제 2차 쓰나미 예고?,171,222,185,2020.04.02,14
83,http://www.tving.com/pick/player/top/PKC-1326988,메모리스트,2020.04.01,유승호x이세영 혈압 오르게 하는↖?막말 콤비↖? 살인용의자x언론사대표,170,176,167,2020.04.02,14
84,http://www.tving.com/pick/player/top/PKC-1327016,메모리스트,2020.04.01,"날카로운 이세영, *살인 패턴* 속에서 발견한 진짜 팩트 #잉크",169,183,164,2020.04.02,14
85,http://www.tving.com/pick/player/top/PKC-1326978,메모리스트,2020.04.01,"포돌이로 변신한 유승호, 기억 스캔 레이더에 뭔가 걸렸다!",167,180,167,2020.04.02,14
86,http://www.tving.com/pick/player/top/PKC-1323560,메모리스트,2020.03.27,[메이킹] 동백져스의 유잼모먼트+유승호x이세영의 쿵짝모먼트♥ 웃을 준비하고 들어오세요ㅋㅋㅋ #잇몸_건조_주의,167,562,406,2020.04.02,14
87,http://www.tving.com/pick/player/top/PKC-1327011,메모리스트,2020.04.01,유승호x이세영 한발 늦었다! 아지트에서 이미 빠져나간 살인마,166,173,161,2020.04.02,14
88,http://www.tving.com/pick/player/top/PKC-1326067,반의반,2020.03.31,'지수D는 하원에 반응해요' 두 사람 사이에 낀 채수빈 속,164,652,587,2020.04.02,14
89,http://www.tving.com/pick/player/top/PKC-1325235,로드 투 킹덤,2020.03.30,[사전 선호도 조사] 골든차일드(Golden Child) 퍼포먼스 미리보기,164,997,998,2020.04.02,14
90,http://www.tving.com/pick/player/top/PKC-1327007,메모리스트,2020.04.01,"조성하, 이세영에게 대기발령+비선수사 동시 지시?! #수상함_감지",161,165,157,2020.04.02,14
91,http://www.tving.com/pick/player/top/PKC-1326935,메모리스트,2020.04.01,"＂오실 줄 알았거든요＂ 조한철, 유승호x이세영을 기다렸다?!",161,169,162,2020.04.02,14
92,http://www.tving.com/pick/player/top/PKC-1326968,메모리스트,2020.04.01,＂부디 막으세요＂ 신들린(?) 조한철의 의미심장한 살인 예고!,159,165,159,2020.04.02,14
93,http://www.tving.com/pick/player/top/PKC-1326987,메모리스트,2020.04.01,"(레알 무당?) 추적 눈치챈 조한철, 눈앞에서 증거 삭.제.",155,164,152,2020.04.02,14
94,http://www.tving.com/pick/player/top/PKC-1326975,메모리스트,2020.04.01,※미스터리※ 밤샘 감시에도 살인 사건은 벌어지고 말았다!,155,160,154,2020.04.02,14
95,http://www.tving.com/pick/player/top/PKC-1326167,반의반,2020.03.31,"[5화 예고] ＂누굴 만났길래!＂ 김성규, 이하나에 버럭",155,800,512,2020.04.02,14
96,http://www.tving.com/pick/player/top/PKC-1326946,메모리스트,2020.04.01,"(소름) 유승호, 수상한 벽난로에서 발견한 희생자들의 뼈 (ft.조한철의 예언)",154,164,158,2020.04.02,14
97,http://www.tving.com/pick/player/top/PKC-1326114,반의반,2020.03.31,"＂언제든 대화해요＂ 채수빈, 정해인 선물에 보답 #약속",151,326,304,2020.04.02,14
98,http://www.tving.com/pick/player/top/PKC-1326967,메모리스트,2020.04.01,열흘 내로 무조건 잡는다! 수사욕 불타오른 유승호♨?,150,161,153,2020.04.02,14
99,http://www.tving.com/pick/player/top/PKC-1325076,대탈출 3,2020.03.30,어둠 속 맨 뒷줄 당첨ㅠ 여기가 호들지옥이구나..,149,764,558,2020.04.02,14
6060,http://www.tving.com/pick/player/top/PKC-1326759,TMI NEWS,2020.04.01,"[35회] 비공개 결혼 NO, 완전 공개 YES! 동네방네 알리고픈 나의 결혼",6906,8419,7468,2020.04.02,19
6061,http://www.tving.com/pick/player/top/PKC-1326765,프리한마켓10,2020.04.01,′폐암 원인′ 라돈 걱정 그만! 수치 체크해주는 똑똑한 공기청정기,3751,4152,3867,2020.04.02,19
6062,http://www.tving.com/pick/player/top/PKC-1326763,프리한마켓10,2020.04.01,산소가 부족한 요즘ㅠ_ㅠ 고농도 클린산소 만드는 산소 발생기,3672,4282,3902,2020.04.02,19
6063,http://www.tving.com/pick/player/top/PKC-1326592,수미네 반찬,2020.04.01,삼시세끼 밥상지옥? 신봉선 감탄 연발! '총각두부짜글이' 하나 배워봐!,3566,5669,5537,2020.04.02,19
6064,http://www.tving.com/pick/player/top/PKC-1322954,TMI NEWS,2020.03.26,"[예고] 전현무, TMI NEWS에서 결혼 발표를?! 충격적으로 결혼 발표한 아이돌 & 조카 바보 아이돌 BEST 7!",3405,4775,4569,2020.04.02,19
6065,http://www.tving.com/pick/player/top/PKC-1326744,TMI NEWS,2020.04.01,[35회] 4년 만에 다복한 가족이 된 아이돌 커플 'FT아일랜드 최민환♥률희',2915,3010,2949,2020.04.02,19
6066,http://www.tving.com/pick/player/top/PKC-1326739,TMI NEWS,2020.04.01,[35회] 이게 말이 돼..? 누추한 곳에 등장한 귀한 인간 가습기,2641,2703,2666,2020.04.02,19
6067,http://www.tving.com/pick/player/top/PKC-1326595,TMI NEWS,2020.04.01,"[선공개] 태어났는데 초롱, 창조가 이모, 삼촌이라고요?!",2576,2882,2773,2020.04.02,19
6068,http://www.tving.com/pick/player/top/PKC-1326814,TMI NEWS,2020.04.01,"[35회] 500만 원 현금다발 조카 돌잔치에 투척, FLEX~ '사이먼 도미닉'",2498,2509,2493,2020.04.02,19
6069,http://www.tving.com/pick/player/top/PKC-1325316,대탈출 3,2020.03.30,"동현이 심장은 가루가 되었어요.. 끝없는 공포, 어둠의 별장",2463,10594,10319,2020.04.02,19
6070,http://www.tving.com/pick/player/top/PKC-1324252,루갈,2020.03.30,[3화 예고] '그렇게 날 만나고 싶었어?' 마침내 대면한 최진혁VS박성웅!,2207,4035,3729,2020.04.02,19
6071,http://www.tving.com/pick/player/top/PKC-1327021,메모리스트,2020.04.02,"[8화 예고] 연쇄살인마 집행자, 유승호x이세영 동시에 노리는 이유는?",2190,2227,2177,2020.04.02,19
6072,http://www.tving.com/pick/player/top/PKC-1321852,프리한마켓10,2020.03.24,[예고] 외출이 두려운 요즘! 바이러스 잡는 특급 면역력 아이템 10,2071,6506,6209,2020.04.02,19
6073,http://www.tving.com/pick/player/top/PKC-1325791,eNEWS24,2020.03.31,"'컴백' 홍진영 (HONGJINYOUNG) '사랑은 꽃잎처럼', 조영수 버프 받고 '탱고 트로트 대박예감'",1954,2895,2832,2020.04.02,19
6074,http://www.tving.com/pick/player/top/PKC-1327100,로드 투 킹덤,2020.04.02,"[Teaser] 그들의 전쟁이 시작됩니다, 살아남아라! ＜로드 투 킹덤＞ 4/30(목) 저녁 8시 첫.방.송",1912,1912,1912,2020.04.02,19
6075,http://www.tving.com/pick/player/top/PKC-1318761,프리한마켓10,2020.03.18,"[티저] 더 이상 쇼핑고민은 그만! 취향템만 쏙쏙, ＜프리한마켓10＞이 돌아왔습니다♪",1807,3177,2015,2020.04.02,19
6076,http://www.tving.com/pick/player/top/PKC-1326740,TMI NEWS,2020.04.01,[35회] TMI NEWS 장난 아니에요~ 걱정하지 마 NO NO NO~ (with 창조&초롱),1747,1847,1788,2020.04.02,19
6077,http://www.tving.com/pick/player/top/PKC-1326581,더블 캐스팅,2020.04.01,"[예고] 본선 3라운드! 정말 꿈 같이 황홀해지는, 뮤지컬계 샛별 12명의 무대!",1617,1844,1782,2020.04.02,19
6078,http://www.tving.com/pick/player/top/PKC-1326705,곽승준의 쿨까당,2020.04.01,국가 긴급 재난 지원금 이슈! 현금 지원을 해주는 이유?,1609,1627,1613,2020.04.02,19
6079,http://www.tving.com/pick/player/top/PKC-1324253,루갈,2020.03.29,"마음 다잡은 최진혁, 훈련 복귀 선언! #기범이가_달라졌어요",1494,1631,1576,2020.04.02,19
6080,http://www.tving.com/pick/player/top/PKC-1326782,TMI NEWS,2020.04.01,"[35회] ※특명※ 찐 조카 바보를 가려내라, 60초 TMI 인터뷰",1457,1532,1480,2020.04.02,19
6081,http://www.tving.com/pick/player/top/PKC-1326743,TMI NEWS,2020.04.01,"[35회] ※에이핑크, 틴탑 멤버 피셜※ 가장 먼저 결혼할 것 같은 멤버는?",1454,1504,1471,2020.04.02,19
6082,http://www.tving.com/pick/player/top/PKC-1326764,TMI NEWS,2020.04.01,"[35회] 대한민국 3대 도둑, 그의 가장 큰 기쁨=태(太)희(喜) '비'",1442,1471,1453,2020.04.02,19
6083,http://www.tving.com/pick/player/top/PKC-1326754,TMI NEWS,2020.04.01,[35회] 현역 아이돌 최초 활동 중 결혼(⊙o⊙) 이제는 세 아이의 엄마로~ '선예',1427,1455,1430,2020.04.02,19
6084,http://www.tving.com/pick/player/top/PKC-1325310,eNEWS24,2020.03.30,"아스트로(ASTRO) 문빈, ITZY 6번째 멤버?! 'WANNABE' 댄스 커버",1410,2027,1985,2020.04.02,19
6085,http://www.tving.com/pick/player/top/PKC-1326171,반의반,2020.03.31,"[5화 예고] 채수빈, 정해인식 사랑에 선긋기 ＂나 행복하려는 짝사랑＂",1306,2039,1719,2020.04.02,19
6086,http://www.tving.com/pick/player/top/PKC-1321332,프리한마켓10,2020.03.23,[예고] 면역력이 걱정인 당신을 위한! 바이러스 OUT 쇼핑템10,1300,2271,1482,2020.04.02,19
6087,http://www.tving.com/pick/player/top/PKC-1326758,프리한마켓10,2020.04.01,[언박싱] ′어머 이게 뭐야♡′ 야망기자 문지애의 ★건식 족욕기★ 셀프언박싱!,1298,1680,1521,2020.04.02,19
6088,http://www.tving.com/pick/player/top/PKC-1325405,겟잇뷰티 2020,2020.03.30,[겟잇뷰티2020]코덕들의 필수템 뷰라벨 쿠션팩트!A부터 Z까지 찐꿀팁 대방출,1224,5566,5614,2020.04.02,19
6089,http://www.tving.com/pick/player/top/PKC-1324254,루갈,2020.03.29,'박성웅 부회장 임명' 아르고스 휘어잡는 한지완 (ft.혐관 공조),1217,1359,1317,2020.04.02,19
6090,http://www.tving.com/pick/player/top/PKC-1324250,루갈,2020.03.30,"최진혁, 자신의 생존 사실 알고 있는 의문남 찾아가?!",1188,1354,1309,2020.04.02,19
6091,http://www.tving.com/pick/player/top/PKC-1325964,요즘책방 : 책 읽어드립니다,2020.03.31,타인은 모두 관종?! 상대와 세상을 바꿀 인간관계의 바이블! [인간관계론],1184,2034,1839,2020.04.02,19
6092,http://www.tving.com/pick/player/top/PKC-1326685,곽승준의 쿨까당,2020.04.01,코로나19 상황 개학해야 할까 말아야 할까?,1125,1130,1124,2020.04.02,19
