,actor,broadcast_date,channel,count,crawling_day,crawling_time,genre,p_url,price,program,sale_day,sale_week,title,view_day,view_total,view_week
193,,20200316,,1.0,2020.04.02,14,예능,,1650.0,더 짠내투어,1.0,1.0,,206,15303.0,1497
194,"이민기,정소민,박병은,이솜,김민석,김가은,김병옥,김선영,김응수,문희경,황",20171128,,1.0,2020.04.02,14,드라마,,0.0,이번 생은 처음이라,2.0,2.0,,205,318175.0,1159
195,,20200330,,1.0,2020.04.02,14,예능,,1650.0,판도라,0.0,0.0,,196,996.0,558
196,,20200327,,1.0,2020.04.02,14,예능,,1650.0,내 안의 발라드,1.0,9.0,,194,3874.0,2283
197,,20171227,,1.0,2020.04.02,14,드라마,,1650.0,<슬기로운 감빵생활> 비하인드,1.0,3.0,,189,129964.0,912
198,,20200330,,1.0,2020.04.02,14,드라마,,1650.0,몽회: 한여름 밤의 꿈,0.0,0.0,,186,1082.0,518
199,,20200328,,1.0,2020.04.02,14,예능,,1650.0,자연스럽게,1.0,7.0,,184,3111.0,1759
200,,20200401,,1.0,2020.04.02,19,예능,,1650.0,하트시그널 시즌3,146.0,109.0,,28855,35722.0,2922
201,,20200401,,1.0,2020.04.02,19,드라마,,1650.0,메모리스트,22.0,10.0,,28024,31767.0,2343
202,,20200328,,1.0,2020.04.02,19,드라마,,1650.0,[무삭제판] 부부의 세계,90.0,702.0,,22432,182978.0,99099
203,"강호동,김종민,김동현,신동희,유병재,표지훈",20200329,,1.0,2020.04.02,19,예능,,1650.0,대탈출3,111.0,1489.0,,20675,167102.0,83656
204,,20200331,,1.0,2020.04.02,19,드라마,,1650.0,날씨가 좋으면 찾아가겠어요,26.0,65.0,,18310,35851.0,16914
205,"안은진,하윤경,김혜인,조이현,김수진,조정석,안연석,정경호,김대명,전미도",20200326,,1.0,2020.04.02,19,드라마,,1650.0,슬기로운 의사생활,24.0,764.0,,17685,331007.0,186590
206,,20200328,,1.0,2020.04.02,19,예능,,1650.0,아는 형님,3.0,82.0,,12324,115514.0,60021
207,"김태희,이규형,고보결,서우진,김미경,박수영,김미수,신동미,오의식,윤수미",20200329,,1.0,2020.04.02,19,드라마,,1650.0,하이바이마마,11.0,236.0,,10556,108635.0,54420
208,,20200331,,1.0,2020.04.02,19,예능,,1650.0,세상 어디에도 없는 ′아내의 맛′,8.0,15.0,,10243,17871.0,7482
209,"정해인,채수빈,이하나,김성규,이나리,이정은,이승준,강봉성,김정우,우지현",20200331,,1.0,2020.04.02,19,드라마,,1650.0,반의반,22.0,56.0,,10099,19697.0,9397
210,,20200329,,1.0,2020.04.02,19,드라마,,1650.0,루갈,6.0,63.0,,8754,61865.0,33621
211,,20200331,,1.0,2020.04.02,19,예능,,1650.0,연애의 참견 시즌3,3.0,2.0,,7020,10197.0,2923
212,"설민석,전현무,이동준,윤소희,장강명,김상욱,문가영",20200330,,1.0,2020.04.02,19,예능,,1650.0,책 읽어드립니다,9.0,22.0,,7012,21824.0,11582
213,"신동엽,이혜리,박나래,김동현,문세윤,이민호,표지훈,이준영,김미경",20200328,,1.0,2020.04.02,19,예능,,1650.0,도레미 마켓,7.0,129.0,,6622,81184.0,45169
214,,20200328,,1.0,2020.04.02,19,드라마,,1650.0,부부의 세계,26.0,187.0,,6013,53892.0,28449
215,,20200329,,1.0,2020.04.02,19,예능,,1650.0,뭉쳐야 찬다,5.0,69.0,,5467,50263.0,27210
216,"유재석,조세호",20200325,,1.0,2020.04.02,19,예능,,1650.0,유 퀴즈 온 더 블럭,8.0,159.0,,4677,71594.0,41722
217,,20200321,,1.0,2020.04.02,19,드라마,,1650.0,이태원 클라쓰,5.0,85.0,,4353,317882.0,31950
218,,20200330,,1.0,2020.04.02,19,예능,,1650.0,77억의 사랑,9.0,37.0,,4170,16549.0,8906
219,,20200328,,1.0,2020.04.02,19,예능,,1650.0,트래블러-아르헨티나,1.0,39.0,,3039,27262.0,15481
220,,20200327,,1.0,2020.04.02,19,예능,,1650.0,맛있는 녀석들,1.0,11.0,,2598,32165.0,18179
221,"강호동,김종민,신동희,유병재,김동현,표지훈",20190602,,1.0,2020.04.02,19,예능,,1650.0,대탈출2,11.0,41.0,,2408,302573.0,7202
222,"김영옥,장동민,최현석",20200331,,1.0,2020.04.02,19,예능,,1650.0,수미네반찬,3.0,3.0,,2248,3461.0,1639
223,"서지혜,김정현,남경읍,방은진,최대훈,황진희,박형수,윤지영,고규필,임철수",20200216,,1.0,2020.04.02,19,드라마,,1650.0,사랑의 불시착,2.0,22.0,,2081,552697.0,8017
224,,20200401,,1.0,2020.04.02,19,예능,,1650.0,차이나는 클라스,1.0,1.0,,2029,2369.0,264
225,,20200331,,1.0,2020.04.02,19,예능,,1650.0,<비디오 스타>,4.0,8.0,,1980,3707.0,1726
226,,20200330,,1.0,2020.04.02,19,예능,,1650.0,무엇이든 물어보살,1.0,2.0,,1959,4520.0,1937
227,,20200331,,1.0,2020.04.02,19,예능,,1650.0,돈길만 걸어요 - 정산회담,3.0,3.0,,1711,2629.0,1413
228,,20190609,,1.0,2020.04.02,19,예능,,1650.0,대탈출2 감독판,1.0,19.0,,1690,169180.0,5056
229,"이상준,최지용,임건희,신규진,정호철,박나래,김지민,신영일,허영지,박광수",20200322,,1.0,2020.04.02,19,예능,,1650.0,코미디빅리그,2.0,33.0,,1655,37887.0,9802
230,"송은이,김숙,박나래,장도연",20200326,,1.0,2020.04.02,19,예능,,1650.0,밥블레스유2,1.0,32.0,,1619,29088.0,16238
231,,20200326,,1.0,2020.04.02,19,예능,,1650.0,미스터트롯의 맛,1.0,60.0,,1553,36115.0,18646
232,"이승기,김상욱,은지원,송민호,장도연,양정무,이서진,홍진경,한준희,박지윤",20200327,,1.0,2020.04.02,19,예능,,1650.0,금요일 금요일 밤에,1.0,30.0,,1520,34882.0,21638
233,,20200329,,1.0,2020.04.02,19,예능,,1650.0,방구석 1열,3.0,12.0,,1481,13567.0,8345
234,"강호동,김종민,신동희,유병재,김동현,표지훈",20180924,,1.0,2020.04.02,19,예능,,1650.0,대탈출,1.0,3.0,,1421,186245.0,4254
235,,20200401,,1.0,2020.04.02,19,예능,,1650.0,주간아이돌,27.0,26.0,,1344,2213.0,619
236,,20200401,,1.0,2020.04.02,19,예능,,1650.0,우리 다시 사랑할 수 있을까 시즌2,0.0,0.0,,1247,1373.0,91
237,,20200328,,1.0,2020.04.02,19,드라마,,1650.0,유별나 문셰프,2.0,4.0,,1241,11367.0,6346
238,"박해수,정경호,정수정,임화영,최명수,정웅인,박호산,정민성,안경찬,박형수",20180118,,1.0,2020.04.02,19,드라마,,0.0,슬기로운 감빵생활,2.0,15.0,,1219,397449.0,4995
239,,20200329,,1.0,2020.04.02,19,드라마,,1650.0,어쩌다 가족,2.0,4.0,,1214,10158.0,5251
240,,20200322,,1.0,2020.04.02,19,드라마,,1650.0,본대로말하라,2.0,21.0,,1164,71968.0,12229
241,,20200401,,1.0,2020.04.02,19,예능,,1650.0,한끼줍쇼 외전 - 한끼인의 밥상,0.0,0.0,,1113,1319.0,120
242,"이수근,김동현,황제성,황치열,이용진,이진호,이이경,정혁",20200321,,1.0,2020.04.02,19,예능,,1650.0,플레이어2,2.0,8.0,,1110,37449.0,8216
243,"정문성,김민재,김인권,고규필,엄지원,현승민,성동일,조민수",20200317,,1.0,2020.04.02,19,드라마,,1650.0,방법,1.0,16.0,,1057,109460.0,6689
244,,20200327,,1.0,2020.04.02,19,예능,,1650.0,마포 멋쟁이,0.0,0.0,,980,14056.0,7538
245,,20200327,,1.0,2020.04.02,19,예능,,1650.0,너의 목소리가 보여7,1.0,24.0,,967,16053.0,9067
246,,20200330,,1.0,2020.04.02,19,예능,,1650.0,내가 스페셜 원! 전 세계 연봉킹 19,1.0,1.0,,930,3766.0,2120
247,"신성록,MichaelK.Lee,차지연,엄기준,한지상,이지나",20200328,,1.0,2020.04.02,19,예능,,1650.0,더블캐스팅,1.0,47.0,,884,11013.0,6501
248,"강호동,이수근,은지원,조규현,송민호,표지훈",20200103,,1.0,2020.04.02,19,예능,,1650.0,신서유기7,2.0,4.0,,825,594866.0,2947
249,,20200331,,1.0,2020.04.02,19,예능,,1650.0,퀴즈와 음악 사이,1.0,1.0,,795,1543.0,962
250,,20200326,,1.0,2020.04.02,19,예능,,1650.0,[어서와 한국은 처음이지?],2.0,12.0,,752,11859.0,6438
251,"강호동,이수근,은지원,안재현,송민호,표지훈",20181028,,1.0,2020.04.02,19,예능,,1650.0,신서유기5,1.0,3.0,,724,784056.0,2324
252,,20200326,,1.0,2020.04.02,19,키즈/애니,,550.0,"4화  붉은 독의 저주, 분노한 재앙신의 전설",7.0,209.0,,709,7831.0,3796
253,,20190705,,1.0,2020.04.02,19,예능,,1650.0,강식당2,1.0,1.0,,682,569876.0,2007
254,,20200331,,1.0,2020.04.02,19,예능,,1650.0,천일야사,4.0,4.0,,646,1036.0,448
255,"박서준,박민영,이태환,강기영,황찬성,표예진,김혜옥,김병옥,황보라,강홍석",20180726,,1.0,2020.04.02,19,드라마,,1650.0,김비서가 왜 그럴까,1.0,3.0,,600,367122.0,2054
256,"강호동,이수근,은지원,안재현,조규현,송민호,표지훈",20190802,,1.0,2020.04.02,19,예능,,1650.0,강식당3,1.0,4.0,,597,409657.0,1870
257,,20200401,,1.0,2020.04.02,19,예능,,1650.0,TMI NEWS,0.0,0.0,,574,767.0,167
258,"강호동,이수근,은지원,안재현,송민호,표지훈",20181202,,1.0,2020.04.02,19,예능,,1650.0,신서유기6,1.0,1.0,,556,781007.0,1913
259,,20200326,,1.0,2020.04.02,19,예능,,1650.0,도시어부2 : 대항해 시대,1.0,9.0,,522,9636.0,5521
260,,20200401,,1.0,2020.04.02,19,드라마,,1650.0,장야2,0.0,0.0,,509,598.0,31
261,,20190928,,1.0,2020.04.02,19,드라마,,0.0,멜로가 체질,2.0,2.0,,495,335158.0,2036
262,,20200401,,1.0,2020.04.02,19,예능,,1650.0,대한외국인,0.0,0.0,,475,538.0,47
263,,20200402,,1.0,2020.04.02,19,예능,,1650.0,사건반장,0.0,0.0,,464,11657.0,1440
264,"이지은,여진구,신정근,서이숙,배해선,표지훈,조현철,강홍석,이도현,이태선",20190901,,1.0,2020.04.02,19,드라마,,1650.0,호텔 델루나,1.0,1.0,,448,560413.0,1588
265,"임수정,장기용,이다희,전혜진,이재욱,지승현,권해효,김남희,우지현,오아연",20190725,,1.0,2020.04.02,19,드라마,,1650.0,검색어를 입력하세요 WWW,1.0,1.0,,432,399754.0,1658
266,"강호동,이수근,은지원,안재현,조규현,송민호",20170815,,1.0,2020.04.02,19,예능,,0.0,신서유기 시즌4,2.0,1.0,,421,531929.0,1435
267,,20191213,,1.0,2020.04.02,19,키즈/애니,,550.0,37화  닮은 사람끼리 견원지간,1.0,2.0,,416,67545.0,1712
268,,20200306,,1.0,2020.04.02,19,예능,,1650.0,슈가맨 3,1.0,4.0,,415,98981.0,2280
269,,20200327,,1.0,2020.04.02,19,드라마,,1650.0,눈물의 이별,1.0,7.0,,407,6477.0,3126
270,,20200401,,1.0,2020.04.02,19,드라마,,1650.0,"일정, 오",0.0,0.0,,388,460.0,70
271,"공지철,이동욱,김고은,유인나,육성재(BTOB)",20170121,,1.0,2020.04.02,19,드라마,,0.0,도깨비,1.0,4.0,,381,899531.0,1247
272,,20180805,,1.0,2020.04.02,19,드라마,,1650.0,라이프온마스,1.0,1.0,,378,218476.0,1359
273,,20191111,,1.0,2020.04.02,19,키즈/애니,,550.0,제24화 감기에 걸려서 심심해요/아빠가 건강검진을 받는대요/아기 타조의 엄마가 됐어요,2.0,6.0,,374,74915.0,1378
274,,20200326,,1.0,2020.04.02,19,예능,,1650.0,이규연의 스포트라이트,0.0,0.0,,347,981.0,523
275,"김경화,문지애,김소영",20200401,,1.0,2020.04.02,19,예능,,1650.0,프리한마켓 10,0.0,0.0,,347,423.0,108
276,,20200401,,1.0,2020.04.02,19,예능,,1650.0,인생다큐마이웨이,0.0,0.0,,329,403.0,46
277,,20200329,,1.0,2020.04.02,19,예능,,1650.0,기막힌 이야기 실제상황,0.0,1.0,,321,2095.0,1025
278,"강호동,이수근,은지원,안재현,조규현,송민호",20170317,,1.0,2020.04.02,19,예능/뮤직,,1650.0,신서유기 시즌3 스페셜,1.0,1.0,,321,340308.0,1121
279,,20200329,,1.0,2020.04.02,19,예능,,1650.0,유랑마켓,0.0,0.0,,316,2496.0,1462
280,"고수,김승욱,이성민,심은경,유태오,방은희,김정팔,최병모,최덕문,송재룡,김",20200305,,1.0,2020.04.02,19,드라마,,1650.0,머니게임,1.0,1.0,,314,48584.0,1761
281,"지성,한지민,장현덕,강한나,이정은,손종학,박원상,김수진,박재영,오의식,차",20180920,,1.0,2020.04.02,19,드라마,,1650.0,아는와이프,2.0,1.0,,304,146798.0,477
282,,20200401,,1.0,2020.04.02,19,예능,,1650.0,나는 트로트 가수다,0.0,0.0,,293,330.0,37
283,,20170822,,1.0,2020.04.02,19,예능/뮤직,,1650.0,신서유기_시즌4_감독판,1.0,3.0,,292,448951.0,1072
284,"이민기,정소민,박병은,이솜,김민석,김가은,김병옥,김선영,김응수,문희경,황",20171128,,1.0,2020.04.02,19,드라마,,0.0,이번 생은 처음이라,2.0,2.0,,287,318257.0,1159
285,,20200401,,1.0,2020.04.02,19,예능,,1650.0,나는 자연인이다,0.0,0.0,,286,337.0,38
286,"도경수,남지현,조성하,조한철,김선호,한소희,김재영,안석환,정해균,이준혁",20181030,,1.0,2020.04.02,19,드라마,,1650.0,백일의낭군님,2.0,18.0,,286,229779.0,1965
287,,20200327,,1.0,2020.04.02,19,예능,,1650.0,너희가 힙합을 아느냐,1.0,8.0,,278,4258.0,2748
288,,20200401,,1.0,2020.04.02,19,예능,,1650.0,입짧은햇님,0.0,0.0,,276,386.0,158
289,"박민영,김재욱,안보현,박진주,정제원,김보라,홍서영,맹상훈,김미경,김선영",20190530,,1.0,2020.04.02,19,드라마,,1650.0,그녀의 사생활,1.0,1.0,,276,171428.0,807
290,,20160116,,1.0,2020.04.02,19,드라마,,1650.0,응답하라1988,1.0,3.0,,274,648653.0,1152
291,,20200330,,1.0,2020.04.02,19,예능,,1650.0,풍문으로 들었쇼,1.0,1.0,,271,1788.0,1047
292,,20200316,,1.0,2020.04.02,19,예능,,1650.0,더 짠내투어,1.0,1.0,,271,15368.0,1497
293,,20131228,,1.0,2020.04.02,19,드라마,,1650.0,90년대에게,1.0,2.0,,268,468963.0,1017
294,,20200314,,1.0,2020.04.02,19,예능,,1650.0,내일은 미스터트롯,1.0,1.0,,255,34478.0,1688
295,,20200327,,1.0,2020.04.02,19,예능,,1650.0,내 안의 발라드,1.0,9.0,,246,3926.0,2283
296,,20171227,,1.0,2020.04.02,19,드라마,,1650.0,<슬기로운 감빵생활> 비하인드,1.0,3.0,,243,130018.0,912
297,,20190425,,1.0,2020.04.02,19,키즈/애니,,1320.0,뽀로로 극장판 보물섬 대모험,1.0,4.0,,235,21223.0,755
298,,20200330,,1.0,2020.04.02,19,예능,,1650.0,판도라,0.0,0.0,,233,1033.0,558
299,,20180930,,1.0,2020.04.02,19,드라마,,0.0,미스터션샤인,1.0,1.0,,233,382345.0,918
300,,20200402,,1.0,2020.04.03,1,드라마,,1650.0,메모리스트,0.0,0.0,,3317,3317.0,0
301,,20200402,,1.0,2020.04.03,1,예능,,1650.0,신청곡을 불러드립니다-사랑의 콜센타,0.0,0.0,,524,524.0,0
302,,20200402,,1.0,2020.04.03,1,예능,,1650.0,지구방위대,0.0,0.0,,21,21.0,0
303,"김혜인,조이현,김수진,조정석,안연석,정경호,김대명,전미도,김해숙,김갑수",20200402,,1.0,2020.04.03,1,드라마,,1650.0,슬기로운 의사생활,0.0,0.0,,48524,48524.0,0
304,,20200401,,1.0,2020.04.03,1,예능,,1650.0,하트시그널 시즌3,146.0,109.0,,41795,48662.0,2922
305,,20200328,,1.0,2020.04.03,1,드라마,,1650.0,[무삭제판] 부부의 세계,90.0,702.0,,30918,191464.0,99099
306,"강호동,김종민,김동현,신동희,유병재,표지훈",20200329,,1.0,2020.04.03,1,예능,,1650.0,대탈출3,111.0,1489.0,,26815,173242.0,83656
307,,20200331,,1.0,2020.04.03,1,드라마,,1650.0,날씨가 좋으면 찾아가겠어요,26.0,65.0,,20975,38516.0,16914
308,,20200328,,1.0,2020.04.03,1,예능,,1650.0,아는 형님,3.0,82.0,,15741,118931.0,60021
309,"김태희,이규형,고보결,서우진,김미경,박수영,김미수,신동미,오의식,윤수미",20200329,,1.0,2020.04.03,1,드라마,,1650.0,하이바이마마,11.0,236.0,,13320,111399.0,54420
310,,20200331,,1.0,2020.04.03,1,예능,,1650.0,세상 어디에도 없는 ′아내의 맛′,8.0,15.0,,11900,19528.0,7482
311,"정해인,채수빈,이하나,김성규,이나리,이정은,이승준,강봉성,김정우,우지현",20200331,,1.0,2020.04.03,1,드라마,,1650.0,반의반,22.0,56.0,,11482,21080.0,9397
312,,20200329,,1.0,2020.04.03,1,드라마,,1650.0,루갈,6.0,63.0,,10811,63922.0,33621
313,,20200331,,1.0,2020.04.03,1,예능,,1650.0,연애의 참견 시즌3,3.0,2.0,,9271,12448.0,2923
314,"설민석,전현무,이동준,윤소희,장강명,김상욱,문가영",20200330,,1.0,2020.04.03,1,예능,,1650.0,책 읽어드립니다,9.0,22.0,,8524,23336.0,11582
315,"신동엽,이혜리,박나래,김동현,문세윤,이민호,표지훈,이준영,김미경",20200328,,1.0,2020.04.03,1,예능,,1650.0,도레미 마켓,7.0,129.0,,8371,82933.0,45169
316,,20200328,,1.0,2020.04.03,1,드라마,,1650.0,부부의 세계,26.0,187.0,,8202,56081.0,28449
317,,20200329,,1.0,2020.04.03,1,예능,,1650.0,뭉쳐야 찬다,5.0,69.0,,6817,51613.0,27210
318,"유재석,조세호",20200325,,1.0,2020.04.03,1,예능,,1650.0,유 퀴즈 온 더 블럭,8.0,159.0,,6148,73065.0,41722
319,,20200321,,1.0,2020.04.03,1,드라마,,1650.0,이태원 클라쓰,5.0,85.0,,5882,319411.0,31950
320,,20200330,,1.0,2020.04.03,1,예능,,1650.0,77억의 사랑,9.0,37.0,,5075,17454.0,8906
321,,20200328,,1.0,2020.04.03,1,예능,,1650.0,트래블러-아르헨티나,1.0,39.0,,3806,28029.0,15481
322,"강호동,김종민,신동희,유병재,김동현,표지훈",20190602,,1.0,2020.04.03,1,예능,,1650.0,대탈출2,11.0,41.0,,3550,303715.0,7202
323,,20200327,,1.0,2020.04.03,1,예능,,1650.0,맛있는 녀석들,1.0,11.0,,3523,33090.0,18179
324,,20200401,,1.0,2020.04.03,1,예능,,1650.0,차이나는 클라스,1.0,1.0,,2892,3232.0,264
325,"서지혜,김정현,남경읍,방은진,최대훈,황진희,박형수,윤지영,고규필,임철수",20200216,,1.0,2020.04.03,1,드라마,,1650.0,사랑의 불시착,2.0,22.0,,2878,553494.0,8017
326,,20200326,,1.0,2020.04.03,1,예능,,1650.0,미스터트롯의 맛,1.0,60.0,,2637,37199.0,18646
327,"김영옥,장동민,최현석",20200331,,1.0,2020.04.03,1,예능,,1650.0,수미네반찬,3.0,3.0,,2604,3817.0,1639
328,,20200330,,1.0,2020.04.03,1,예능,,1650.0,무엇이든 물어보살,1.0,2.0,,2419,4980.0,1937
329,,20190609,,1.0,2020.04.03,1,예능,,1650.0,대탈출2 감독판,1.0,19.0,,2367,169857.0,5056
330,"송은이,김숙,박나래,장도연",20200326,,1.0,2020.04.03,1,예능,,1650.0,밥블레스유2,1.0,32.0,,2325,29794.0,16238
331,,20200331,,1.0,2020.04.03,1,예능,,1650.0,<비디오 스타>,4.0,8.0,,2272,3999.0,1726
332,"이상준,최지용,임건희,신규진,정호철,박나래,김지민,신영일,허영지,박광수",20200322,,1.0,2020.04.03,1,예능,,1650.0,코미디빅리그,2.0,33.0,,2256,38488.0,9802
333,"강호동,김종민,신동희,유병재,김동현,표지훈",20180924,,1.0,2020.04.03,1,예능,,1650.0,대탈출,1.0,3.0,,1988,186812.0,4254
334,,20200331,,1.0,2020.04.03,1,예능,,1650.0,돈길만 걸어요 - 정산회담,3.0,3.0,,1932,2850.0,1413
335,"이승기,김상욱,은지원,송민호,장도연,양정무,이서진,홍진경,한준희,박지윤",20200327,,1.0,2020.04.03,1,예능,,1650.0,금요일 금요일 밤에,1.0,30.0,,1886,35248.0,21638
336,,20200329,,1.0,2020.04.03,1,예능,,1650.0,방구석 1열,3.0,12.0,,1797,13883.0,8345
337,"박해수,정경호,정수정,임화영,최명수,정웅인,박호산,정민성,안경찬,박형수",20180118,,1.0,2020.04.03,1,드라마,,0.0,슬기로운 감빵생활,2.0,15.0,,1655,397885.0,4995
338,,20200401,,1.0,2020.04.03,1,예능,,1650.0,주간아이돌,27.0,26.0,,1610,2479.0,619
339,,20200402,,1.0,2020.04.03,1,예능,,1650.0,JTBC 뉴스룸,0.0,0.0,,1562,64083.0,5815
340,,20200401,,1.0,2020.04.03,1,예능,,1650.0,우리 다시 사랑할 수 있을까 시즌2,0.0,0.0,,1536,1662.0,91
341,,20200322,,1.0,2020.04.03,1,드라마,,1650.0,본대로말하라,2.0,21.0,,1497,72301.0,12229
342,"이수근,김동현,황제성,황치열,이용진,이진호,이이경,정혁",20200321,,1.0,2020.04.03,1,예능,,1650.0,플레이어2,2.0,8.0,,1476,37815.0,8216
343,,20200329,,1.0,2020.04.03,1,드라마,,1650.0,어쩌다 가족,2.0,4.0,,1465,10409.0,5251
344,,20200328,,1.0,2020.04.03,1,드라마,,1650.0,유별나 문셰프,2.0,4.0,,1465,11591.0,6346
345,,20200401,,1.0,2020.04.03,1,예능,,1650.0,한끼줍쇼 외전 - 한끼인의 밥상,0.0,0.0,,1438,1644.0,120
346,"정문성,김민재,김인권,고규필,엄지원,현승민,성동일,조민수",20200317,,1.0,2020.04.03,1,드라마,,1650.0,방법,1.0,16.0,,1403,109806.0,6689
347,,20200327,,1.0,2020.04.03,1,예능,,1650.0,너의 목소리가 보여7,1.0,24.0,,1306,16392.0,9067
348,,20200327,,1.0,2020.04.03,1,예능,,1650.0,마포 멋쟁이,0.0,0.0,,1278,14354.0,7538
349,"강호동,이수근,은지원,조규현,송민호,표지훈",20200103,,1.0,2020.04.03,1,예능,,1650.0,신서유기7,2.0,4.0,,1129,595170.0,2947
350,"신성록,MichaelK.Lee,차지연,엄기준,한지상,이지나",20200328,,1.0,2020.04.03,1,예능,,1650.0,더블캐스팅,1.0,47.0,,1120,11249.0,6501
351,,20200330,,1.0,2020.04.03,1,예능,,1650.0,내가 스페셜 원! 전 세계 연봉킹 19,1.0,1.0,,1113,3949.0,2120
352,,20200402,,1.0,2020.04.03,1,키즈/애니,,550.0,"5화  위기에 처한 아이들, 귀신 숲의 함정",0.0,0.0,,1018,1018.0,0
353,"강호동,이수근,은지원,안재현,송민호,표지훈",20181028,,1.0,2020.04.03,1,예능,,1650.0,신서유기5,1.0,3.0,,1002,784334.0,2324
354,,20200402,,1.0,2020.04.03,1,예능,,1650.0,[어서와 한국은 처음이지?],0.0,0.0,,983,983.0,0
355,,20190705,,1.0,2020.04.03,1,예능,,1650.0,강식당2,1.0,1.0,,874,570068.0,2007
356,,20200331,,1.0,2020.04.03,1,예능,,1650.0,퀴즈와 음악 사이,1.0,1.0,,870,1618.0,962
357,"강호동,이수근,은지원,안재현,조규현,송민호,표지훈",20190802,,1.0,2020.04.03,1,예능,,1650.0,강식당3,1.0,4.0,,802,409862.0,1870
358,"박서준,박민영,이태환,강기영,황찬성,표예진,김혜옥,김병옥,황보라,강홍석",20180726,,1.0,2020.04.03,1,드라마,,1650.0,김비서가 왜 그럴까,1.0,3.0,,780,367302.0,2054
